Time,y
21/06/2021 12:58:12.607,3.6655066584536
21/06/2021 12:58:12.608,3.667485888092
21/06/2021 12:58:12.609,3.6619723198136
21/06/2021 12:58:12.610,3.6650825378168
21/06/2021 12:58:12.611,3.6649411642712
21/06/2021 12:58:12.612,3.660417210812
21/06/2021 12:58:12.613,3.6645170436344
21/06/2021 12:58:12.614,3.6599930901752
21/06/2021 12:58:12.615,3.6612654520856
21/06/2021 12:58:12.616,3.6621136933592
21/06/2021 12:58:12.617,3.659003475356
21/06/2021 12:58:12.618,3.6642342965432
21/06/2021 12:58:12.619,3.6605585843576
21/06/2021 12:58:12.620,3.6629619346328
21/06/2021 12:58:12.621,3.6645170436344
21/06/2021 12:58:12.622,3.6601344637208
21/06/2021 12:58:12.623,3.66465841718
21/06/2021 12:58:12.624,3.6647997907256
21/06/2021 12:58:12.625,3.6616895727224
21/06/2021 12:58:12.626,3.6664962732728
21/06/2021 12:58:12.627,3.6655066584536
21/06/2021 12:58:12.628,3.6633860552696
21/06/2021 12:58:12.629,3.6686168764568
21/06/2021 12:58:12.630,3.6684755029112
21/06/2021 12:58:12.631,3.6645170436344
21/06/2021 12:58:12.632,3.6672031410008
21/06/2021 12:58:12.633,3.671020226732
21/06/2021 12:58:12.634,3.6686168764568
21/06/2021 12:58:12.635,3.6663548997272
21/06/2021 12:58:12.636,3.6686168764568
21/06/2021 12:58:12.637,3.672433962188
21/06/2021 12:58:12.638,3.6704547325496
21/06/2021 12:58:12.639,3.6670617674552
21/06/2021 12:58:12.640,3.6690409970936
21/06/2021 12:58:12.641,3.6701719854584
21/06/2021 12:58:12.642,3.6670617674552
21/06/2021 12:58:12.643,3.663951549452
21/06/2021 12:58:12.644,3.6679100087288
21/06/2021 12:58:12.645,3.665365284908
21/06/2021 12:58:12.646,3.6623964404504
21/06/2021 12:58:12.647,3.6662135261816
21/06/2021 12:58:12.648,3.6614068256312
21/06/2021 12:58:12.649,3.6626791875416
21/06/2021 12:58:12.650,3.6628205610872
21/06/2021 12:58:12.651,3.6587207282648
21/06/2021 12:58:12.652,3.663244681724
21/06/2021 12:58:12.653,3.6577311134456
21/06/2021 12:58:12.654,3.6622550669048
21/06/2021 12:58:12.655,3.6602758372664
21/06/2021 12:58:12.656,3.6594275959928
21/06/2021 12:58:12.657,3.6638101759064
21/06/2021 12:58:12.658,3.6598517166296
21/06/2021 12:58:12.659,3.6652239113624
21/06/2021 12:58:12.660,3.6663548997272
